node,nodeID,root node,root node ID,biodomain,Source
GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS,GO:1901570,biological_process,GO:0008150,"Lipid Metabolism, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Signal Transduction, Response to Stimulus",D56
GOBP_REGULATION_OF_SUPEROXIDE_DISMUTASE_ACTIVITY,,,,"Response to Stimulus, Signal Transduction, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,GO:1901798,biological_process,GO:0008150,"Signal Transduction, DNA Repair, Apoptosis, Cell Cycle, Response to Stimulus",D56
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,GO:1901799,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Signal Transduction, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,GO:1901800,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Response to Stimulus, System and Developmental Process",D56
GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT,GO:1901976,,,"Cell Cycle, Signal Transduction, DNA Repair, Response to Stimulus, System and Developmental Process",D56
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT,GO:1901977,,,"Cell Cycle, Signal Transduction, DNA Repair, System and Developmental Process, Response to Stimulus",D56
GOBP_TOXIN_TRANSPORT,,,,"Molecular Transport and Homeostasis, Response to Stimulus, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, Immune System and Inflammation",D56
GOBP_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY,GO:1902018,biological_process,GO:0008150,"Structural Stabilization, Signal Transduction, System and Developmental Process, Response to Stimulus, Intracellular Trafficking and Organelle Dynamics",D56
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY_INVOLVED_IN_APOPTOTIC_PROCESS,GO:1902108,biological_process,GO:0008150,"Apoptosis, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus",D56
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO:1902175,biological_process,GO:0008150,"Apoptosis, Response to Stimulus, Signal Transduction, Mitochondrial Function and Metabolism, DNA Repair",D56
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO:1902176,biological_process,GO:0008150,"Apoptosis, Response to Stimulus, Signal Transduction, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism",D56
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO:1902235,biological_process,GO:0008150,"Apoptosis, Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Response to Stimulus, Signal Transduction",D56
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO:1902236,biological_process,GO:0008150,"Apoptosis, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, Protein Metabolism and Trafficking, Response to Stimulus",D56
GOBP_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO:1902237,biological_process,GO:0008150,"Apoptosis, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, Response to Stimulus, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,GO:1902255,biological_process,GO:0008150,"Apoptosis, Signal Transduction, DNA Repair, Response to Stimulus, Transcription and Translation Machinery",D56
GOBP_CELL_CYCLE_DNA_REPLICATION_INITIATION,GO:1902292,,,"Cell Cycle, DNA Repair, Transcription and Translation Machinery, Signal Transduction, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,GO:1902307,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction, System and Developmental Process, Intracellular Trafficking and Organelle Dynamics",D56
GOBP_REGULATION_OF_MRNA_BINDING,,,,"RNA Metabolism, Epigenetic Regulation, Transcription and Translation Machinery, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis",D56
GOBP_REGULATION_OF_ATTACHMENT_OF_MITOTIC_SPINDLE_MICROTUBULES_TO_KINETOCHORE,GO:1902423,biological_process,GO:0008150,"Cell Cycle, Structural Stabilization, Signal Transduction, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process",D56
GOBP_REGULATION_OF_PROTEIN_AUTOUBIQUITINATION,GO:1902498,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, Response to Stimulus, Epigenetic Regulation",D56
GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,,,,"Signal Transduction, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process",D56
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,GO:1902532,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, System and Developmental Process",D56
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,GO:1902533,biological_process,GO:0008150,"Signal Transduction, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus, Protein Metabolism and Trafficking, System and Developmental Process",D56
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,GO:1902548,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, System and Developmental Process, Molecular Transport and Homeostasis, Cell Adhesion and Interaction",D56
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,GO:1902600,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, Response to Stimulus",D56
GOCC_COPI_VESICLE_COAT,GO:0030126,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Structural Stabilization, System and Developmental Process",D56
GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE,GO:0030134,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Structural Stabilization, System and Developmental Process",D56
GOCC_COATED_VESICLE,GO:0030135,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Autophagy, Signal Transduction",D56
GOCC_COPI_COATED_VESICLE,GO:0030137,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Structural Stabilization, System and Developmental Process",D56
GOCC_ENDOCYTIC_VESICLE,GO:0030139,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Response to Stimulus, Lipid Metabolism",D56
GOCC_GOLGI_ASSOCIATED_VESICLE_MEMBRANE,GO:0030660,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Lipid Metabolism, Structural Stabilization",D56
GOCC_COATED_VESICLE_MEMBRANE,GO:0030662,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Structural Stabilization, System and Developmental Process",D56
GOCC_COPI_COATED_VESICLE_MEMBRANE,GO:0030663,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Lipid Metabolism, Structural Stabilization",D56
GOCC_ENDOCYTIC_VESICLE_MEMBRANE,GO:0030666,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Cell Adhesion and Interaction, Protein Metabolism and Trafficking, Response to Stimulus",D56
GOCC_PHAGOCYTIC_VESICLE_MEMBRANE,GO:0030670,cellular_component,GO:0005575,"Immune System and Inflammation, Intracellular Trafficking and Organelle Dynamics, Structural Stabilization, Response to Stimulus, Molecular Transport and Homeostasis",D56
GOCC_PRERIBOSOME,GO:0030684,cellular_component,GO:0005575,"RNA Metabolism, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Transcription and Translation Machinery, Molecular Transport and Homeostasis",D56
GOCC_90S_PRERIBOSOME,GO:0030686,cellular_component,GO:0005575,"Transcription and Translation Machinery, RNA Metabolism, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis",D56
GOCC_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE,GO:0030867,cellular_component,GO:0005575,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Structural Stabilization, Lipid Metabolism, System and Developmental Process",D56
GOCC_DNA_REPLICATION_PREINITIATION_COMPLEX,GO:0031261,cellular_component,GO:0005575,"DNA Repair, Cell Cycle, Transcription and Translation Machinery, Signal Transduction, System and Developmental Process",D56
GOCC_EXTRINSIC_COMPONENT_OF_ENDOSOME_MEMBRANE,,,,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Cell Adhesion and Interaction, Structural Stabilization, Molecular Transport and Homeostasis",D56
GOCC_CTF18_RFC_LIKE_COMPLEX,GO:0031390,cellular_component,GO:0005575,"DNA Repair, Cell Cycle, Transcription and Translation Machinery, Epigenetic Regulation, System and Developmental Process",D56
GOCC_BOX_H_ACA_SNORNP_COMPLEX,,,,"RNA Metabolism, Transcription and Translation Machinery, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process, Molecular Transport and Homeostasis",D56
GOCC_CUL5_RING_UBIQUITIN_LIGASE_COMPLEX,GO:0031466,cellular_component,GO:0005575,"Protein Metabolism and Trafficking, Signal Transduction, Apoptosis, DNA Repair, Epigenetic Regulation",D56
GOCC_MANNOSYLTRANSFERASE_COMPLEX,GO:0031501,cellular_component,GO:0005575,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Structural Stabilization, System and Developmental Process",D56
GOCC_EARLY_ENDOSOME_MEMBRANE,GO:0031901,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Cell Adhesion and Interaction, Structural Stabilization",D56
GOCC_LATE_ENDOSOME_MEMBRANE,GO:0031902,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Lipid Metabolism, Response to Stimulus, Molecular Transport and Homeostasis",D56
GOCC_ORGANELLE_SUBCOMPARTMENT,GO:0031984,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Structural Stabilization, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, System and Developmental Process",D56
GOCC_SMALL_SUBUNIT_PROCESSOME,GO:0032040,cellular_component,GO:0005575,"Transcription and Translation Machinery, RNA Metabolism, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process",D56
GOCC_STEREOCILIUM_TIP,GO:0032426,cellular_component,GO:0005575,"Signal Transduction, Structural Stabilization, Cell Adhesion and Interaction, Intracellular Trafficking and Organelle Dynamics, Neurotransmission and Synaptic Regulation",D56
GOCC_FILOPODIUM_TIP,GO:0032433,cellular_component,GO:0005575,"Cell Adhesion and Interaction, System and Developmental Process, Signal Transduction, Structural Stabilization, Neurodevelopment and Neuronal Differentiation",D56
GOCC_CBM_COMPLEX,GO:0032449,cellular_component,GO:0005575,"Signal Transduction, Immune System and Inflammation, Protein Metabolism and Trafficking, Response to Stimulus, System and Developmental Process",D56
GOCC_CORTICAL_ENDOPLASMIC_RETICULUM,GO:0032541,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Structural Stabilization, System and Developmental Process, Signal Transduction",D56
GOCC_SARCOPLASMIC_RETICULUM_MEMBRANE,GO:0033017,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Signal Transduction, Structural Stabilization",D56
GOCC_SARCOPLASMIC_RETICULUM_LUMEN,GO:0033018,cellular_component,GO:0005575,"Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics, Signal Transduction, System and Developmental Process, Mitochondrial Function and Metabolism",D56
GOCC_ENDOPLASMIC_RETICULUM_GOLGI_INTERMEDIATE_COMPARTMENT_MEMBRANE,GO:0033116,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Lipid Metabolism, Structural Stabilization",D56
GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_V0_DOMAIN,GO:0033179,cellular_component,GO:0005575,"Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Signal Transduction",D56
GOCC_ELONGATOR_HOLOENZYME_COMPLEX,GO:0033588,cellular_component,GO:0005575,"RNA Metabolism, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Transcription and Translation Machinery, System and Developmental Process",D56
GOCC_VCP_NPL4_UFD1_AAA_ATPASE_COMPLEX,GO:0034098,cellular_component,GO:0005575,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Mitochondrial Function and Metabolism, Response to Stimulus, Structural Stabilization",D56
GOCC_PWP2P_CONTAINING_SUBCOMPLEX_OF_90S_PRERIBOSOME,GO:0034388,cellular_component,GO:0005575,"Transcription and Translation Machinery, RNA Metabolism, Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process",D56
GOCC_NUCLEAR_PERIPHERY,GO:0034399,cellular_component,GO:0005575,"Epigenetic Regulation, Molecular Transport and Homeostasis, Structural Stabilization, Intracellular Trafficking and Organelle Dynamics, Signal Transduction",D56
GOCC_ARYL_HYDROCARBON_RECEPTOR_COMPLEX,GO:0034751,cellular_component,GO:0005575,"Signal Transduction, Response to Stimulus, Immune System and Inflammation, Epigenetic Regulation, Transcription and Translation Machinery",D56
GOCC_EXON_EXON_JUNCTION_COMPLEX,GO:0035145,cellular_component,GO:0005575,"RNA Metabolism, Transcription and Translation Machinery, Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Response to Stimulus",D56
GOCC_MICROTUBULE_PLUS_END,GO:0035371,cellular_component,GO:0005575,"Structural Stabilization, Intracellular Trafficking and Organelle Dynamics, Cell Cycle, Signal Transduction, Response to Stimulus",D56
GOCC_AZUROPHIL_GRANULE_MEMBRANE,GO:0035577,cellular_component,GO:0005575,"Immune System and Inflammation, Cell Adhesion and Interaction, Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Response to Stimulus",D56
GOCC_CD40_RECEPTOR_COMPLEX,GO:0035631,cellular_component,GO:0005575,"Immune System and Inflammation, Signal Transduction, Cell Adhesion and Interaction, Apoptosis, Response to Stimulus",D56
GOCC_MYELIN_SHEATH_ADAXONAL_REGION,GO:0035749,cellular_component,GO:0005575,"Neurodevelopment and Neuronal Differentiation, Gliogenesis and Glial Differentiation, Structural Stabilization, Cell Adhesion and Interaction, System and Developmental Process",D56
GOCC_TRANSCRIPTION_FACTOR_AP_1_COMPLEX,GO:0035976,cellular_component,GO:0005575,"Transcription and Translation Machinery, Signal Transduction, Response to Stimulus, System and Developmental Process, Epigenetic Regulation",D56
GOCC_ENDOLYSOSOME,GO:0036019,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Signal Transduction, Response to Stimulus",D56
GOCC_ENDOLYSOSOME_LUMEN,GO:0036021,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Autophagy, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, System and Developmental Process",D56
GOCC_DERLIN_1_RETROTRANSLOCATION_COMPLEX,GO:0036513,cellular_component,GO:0005575,"Protein Metabolism and Trafficking, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Response to Stimulus, Structural Stabilization",D56
GOCC_NUCLEAR_OUTER_MEMBRANE_ENDOPLASMIC_RETICULUM_MEMBRANE_NETWORK,GO:0042175,cellular_component,GO:0005575,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, Structural Stabilization, System and Developmental Process",D56
GOCC_NUCLEAR_RNA_EXPORT_FACTOR_COMPLEX,GO:0042272,cellular_component,GO:0005575,"RNA Metabolism, Intracellular Trafficking and Organelle Dynamics, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, Transcription and Translation Machinery",D56
